gid,osm_id,source,x1,y1,target,x2,y2,length_m
2190,25584106,573,114.0682833,22.529372,16259,114.0704647,22.5315657,336.330305399657
2191,25584108,72080,114.066072,22.531478,80475,114.0681202,22.5293878,319.709404025393
2192,25588751,41398,113.9890042,22.5485996,74880,113.9826263,22.5525364,789.030435225064
2226,25588791,20629,113.9852916,22.5599088,56387,113.9836392,22.5588334,274.057368402762
2227,25588791,56387,113.9836392,22.5588334,56141,113.983088,22.5587131,58.236588658637
2228,25588791,56141,113.983088,22.5587131,97769,113.9828879,22.5586695,21.1395913945594
2229,25588791,97769,113.9828879,22.5586695,63715,113.9810961,22.5580036,199.098409473268
2278,25589682,20729,114.218802,22.2839774,72984,114.2209736,22.2852286,280.472576739943
2279,25589682,72984,114.2209736,22.2852286,16627,114.2214788,22.2863701,143.178601565578
2313,25603867,25362,114.1415842,22.3318907,62680,114.1401936,22.332458,156.61147994007
2314,25603880,93233,113.9029194,22.5448684,75439,113.9044279,22.5420902,355.916095727156
2315,25603880,75439,113.9044279,22.5420902,77553,113.9045573,22.5415878,57.2047641837243
2343,25603927,19866,113.9271348,22.5458944,5379,113.9267655,22.5450018,106.505902484547
2371,25608021,58751,114.1573734,22.2838685,18866,114.1579885,22.2831984,97.6144354752121
2372,25608023,33765,114.1590191,22.2824465,95899,114.1579188,22.283127,137.957136762343
2373,25608024,86300,114.161207,22.2817241,33765,114.1590191,22.2824465,239.304774106736
2374,25608041,95899,114.1579188,22.283127,82355,114.1575186,22.2835715,64.2335594430753
2441,25680194,46850,113.8285186,22.6613738,34770,113.8293885,22.6736449,1369.31057385836
2442,25680211,76195,113.3456537,23.105271,43210,113.345485,23.1028259,271.510113422911
2447,25680273,12117,113.4348712,23.0122108,94950,113.4421814,23.0046697,1228.74811772924
2448,25680273,94950,113.4421814,23.0046697,18412,113.446522,22.9992288,759.648068199101
2449,25680279,6887,114.022731,22.560492,67476,114.0194194,22.5604727,340.966029440902
2450,25680279,67476,114.0194194,22.5604727,31313,114.0186871,22.5604878,75.3366834926375
2451,25680322,22872,113.737374,22.8152881,78534,113.7411215,22.8139788,411.276977871253
2452,25680327,13321,113.7515414,22.8170487,38172,113.7709323,22.8468284,3972.329517178
2453,25680327,38172,113.7709323,22.8468284,94507,113.7799142,22.8517364,1083.6482257822
2459,25680852,67533,114.0115179,22.5688973,95961,114.013268,22.5659471,373.583729133565
2460,25680852,95961,114.013268,22.5659471,29612,114.0145926,22.5615333,509.575860071695
2462,25696932,2715,113.3379317,23.0689711,54614,113.3371374,23.0686836,251.608923910694
2554,26304453,62425,114.1403654,22.2900501,7830,114.1417016,22.2904271,158.486475628767
2555,26304453,7830,114.1417016,22.2904271,21736,114.1424672,22.2898391,102.628533680996
2628,26305725,75767,114.1433886,22.2894252,85741,114.1566236,22.3011968,1955.18353799166
2629,26305750,34591,114.1387323,22.2884346,62425,114.1403654,22.2900501,249.065985351958
2653,26321402,93613,114.1690582,22.2807325,50492,114.1685561,22.2806332,53.1236681477119
2654,26321402,50492,114.1685561,22.2806332,33091,114.167059,22.279491,223.772281785837
2681,26321592,31751,113.9480909,22.2899549,85565,113.9517586,22.2914839,419.889632616981
2707,26321763,28919,114.0500908,22.3410335,29811,114.0486338,22.3408708,151.204117753774
2708,26321763,29811,114.0486338,22.3408708,37905,114.0458194,22.3404339,294.830203706205
2709,26321764,23998,114.0607762,22.3472606,28919,114.0500908,22.3410335,1303.28744813122
2828,26408852,54167,114.142656,22.3311379,92258,114.1416449,22.3318635,132.218435850625
2834,26408911,31155,114.1448334,22.3326027,47206,114.1448704,22.3321187,53.7310104394735
2835,26408911,47206,114.1448704,22.3321187,64346,114.1455678,22.3309558,158.182023738867
2836,26408925,66056,114.1415416,22.3323907,66421,114.1424756,22.3319898,105.986855936189
2837,26408937,66421,114.1424756,22.3319898,53932,114.1444609,22.3312771,219.229107008619
2894,26448504,64503,114.1840684,22.2822608,5073,114.1837595,22.2821465,34.2580277950705
2895,26448504,5073,114.1837595,22.2821465,5913,114.18337,22.2819929,43.5982539207469
3022,26560050,60872,114.1624372,22.2813995,84372,114.1617504,22.2815846,73.6904731098622
3023,26560050,84372,114.1617504,22.2815846,32217,114.161415,22.2816713,35.8738621622594
3024,26560050,32217,114.161415,22.2816713,86300,114.161207,22.2817241,22.2189158461085
3054,26560252,68224,114.1595651,22.2478626,53817,114.1599806,22.2485412,90.5125766765919
3055,26560253,48615,114.1610531,22.2472314,68917,114.1601,22.2485225,201.357770319953
3056,26560256,48615,114.1610531,22.2472314,49313,114.1604003,22.2478924,106.530884525505
3057,26560287,39174,114.1698523,22.2503156,777,114.17077,22.251185,140.70687947194
3058,26560287,777,114.17077,22.251185,91495,114.17103,22.25107,30.7666658221127
3059,26560290,72167,114.17099,22.25103,3961,114.1710523,22.2505594,140.718704613221
3062,26561042,82177,113.9394105,22.2920571,6100,113.9374578,22.2943696,326.679881181806
3064,26561047,22144,113.9395099,22.2921523,67586,113.942817,22.2900754,414.387635468823
3065,26561048,47456,113.9375901,22.2944559,22144,113.9395099,22.2921523,323.49170941566
3066,26561177,62047,114.0500719,22.3412264,33591,114.060717,22.3474209,1297.88343916299
3122,26662557,23960,114.0380096,22.3371622,18121,114.040945,22.3382614,327.688955319787
3359,26805355,22575,114.1590568,22.2825484,75828,114.1609714,22.2819221,209.388577561423
3459,26902123,69431,113.3844429,23.1540128,13054,113.3921793,23.1541445,797.480612890767
3460,26902123,13054,113.3921793,23.1541445,25934,113.3974243,23.1491541,803.771625328721
3461,26902126,2177,113.2992496,23.0634617,76768,113.2958335,23.0641932,362.687320269605
3462,26908499,13919,113.3961739,23.1552194,88885,113.3945302,23.1546528,180.501784838662
3463,26909496,14719,113.5457104,23.1362278,87757,113.555713,23.1299327,1241.08973104871
3578,26968057,70223,113.9283736,22.5231209,53734,113.9303643,22.5243613,285.284984619223
3579,26968057,53734,113.9303643,22.5243613,206,113.9313804,22.5245448,106.4911985833
3620,26968124,54478,113.9070007,22.5526782,77287,113.9070762,22.5524319,28.3587190830331
3621,26968124,77287,113.9070762,22.5524319,26876,113.9069177,22.5509914,162.540399085863
3622,26968127,7318,113.9070596,22.5507468,25489,113.90549,22.549368,223.036621318611
3623,26968127,25489,113.90549,22.549368,77553,113.9045573,22.5415878,880.980205363326
3642,26987470,20511,114.011886,22.5333703,72384,114.0119804,22.5332197,19.2984414234255
3643,26987470,72384,114.0119804,22.5332197,43654,114.0116114,22.5345674,265.005362568499
3644,26987470,43654,114.0116114,22.5345674,12891,114.0116693,22.5339831,66.5082197288451
3645,26987470,12891,114.0116693,22.5339831,41432,114.0117214,22.5338356,17.1906314110584
3646,26987470,41432,114.0117214,22.5338356,20511,114.011886,22.5333703,54.2370814137467
3647,26989139,48111,114.2015934,22.293962,97074,114.2034,22.29444,194.01341967147
3649,26989244,66377,114.2377538,22.2654694,89799,114.2383318,22.2696294,474.329220428611
3651,27006844,32550,113.9266827,22.5251364,206,113.9313804,22.5245448,489.665763776937
3652,27006844,206,113.9313804,22.5245448,96153,113.940807,22.5243527,970.025083337957
3653,26989255,52146,114.2262977,22.2803309,26375,114.2343797,22.2820736,1127.23921958818
3654,26989266,13139,114.2212475,22.2874287,29644,114.2192237,22.2885731,253.947133714682
3655,26989266,29644,114.2192237,22.2885731,383,114.2184524,22.2887154,81.0307972949882
3656,26994490,94358,114.2109638,22.2915431,51473,114.2113257,22.2912905,46.6178696378148
3657,26994570,35922,114.2086263,22.2928393,93860,114.2059449,22.2934574,284.667826923579
3658,26994577,71989,114.2049784,22.2929519,66908,114.2050197,22.2931137,18.4153342672104
3659,26994617,48111,114.2015934,22.293962,36484,114.203502,22.294268,199.940386621012
3660,26994620,33593,114.2054011,22.292092,50191,114.2025707,22.2940511,463.322494616037
3673,27006843,20732,113.9249502,22.54275,25849,113.9256729,22.5421094,106.129464794821
3674,27006843,25849,113.9256729,22.5421094,26627,113.9270181,22.5401367,272.335127729747
3675,27006844,96864,113.9243232,22.5257181,32550,113.9266827,22.5251364,251.141571261905
3676,27006844,96153,113.940807,22.5243527,81389,113.9426148,22.5243566,185.983760429271
3677,27006844,81389,113.9426148,22.5243566,46479,113.9483061,22.5239389,587.808425212371
3709,27030708,46283,114.1988672,22.2914055,68001,114.1989756,22.2910541,40.4836624053866
3712,27030718,51007,114.1985099,22.2923921,3171,114.1984115,22.2928115,47.5360272274418
3713,27030723,33298,114.1984569,22.2928509,94644,114.198267,22.293091,33.4676292496963
3714,27030726,77343,114.1985653,22.2929501,47248,114.198576,22.292913,4.25363543920255
3715,27030726,47248,114.198576,22.292913,73977,114.1987327,22.2922748,72.4919539972979
3716,27030729,89732,114.19582,22.2930526,26764,114.1967979,22.2933373,105.6443761255
3727,27030779,29080,114.2056092,22.2926864,61299,114.2062169,22.2925781,63.760815096506
3804,27059092,70266,114.17666,22.2795,43854,114.17643,22.27958,25.3047683420814
3808,27059146,36439,114.17877,22.28258,47622,114.179005,22.2827047,29.0292128324573
3814,27082119,42537,114.0444991,22.5396868,33242,114.0450295,22.5407804,133.320016819816
3824,27082155,67200,114.3047183,22.6061916,30024,114.3031821,22.6064186,160.430270174122
3825,27082158,9226,114.1805152,22.5578969,17033,114.1818205,22.5569546,170.053212884898
3826,27082158,17033,114.1818205,22.5569546,68684,114.1830235,22.5563866,139.709405254406
3827,27082158,68684,114.1830235,22.5563866,79850,114.1854505,22.5560422,252.653541641148
3835,27082168,70906,114.3152388,22.6033833,89532,114.322014,22.6070423,907.375796604117
3836,27082168,89532,114.322014,22.6070423,55314,114.3228473,22.6051602,225.778396104505
3837,27082888,63089,114.1121482,22.5381108,33662,114.1098593,22.537789,238.136309848313
3838,27082888,33662,114.1098593,22.537789,54858,114.1065892,22.5370811,346.165763572893
3839,27082888,54858,114.1065892,22.5370811,4365,114.1059572,22.5371846,66.756160710353
3840,27082888,4365,114.1059572,22.5371846,59183,114.1050883,22.5376133,101.232791640977
3841,27082889,3237,114.1203799,22.5388177,30447,114.1191644,22.5396002,165.416073396229
3842,27082889,30447,114.1191644,22.5396002,74520,114.1139475,22.538486,594.680474779801
3843,27082889,74520,114.1139475,22.538486,63089,114.1121482,22.5381108,190.032458058427
3844,27082893,46295,114.1121762,22.5380253,55909,114.1139652,22.5383986,188.886785077855
3845,27082893,55909,114.1139652,22.5383986,21981,114.1171902,22.5388681,369.231678680744
3846,27082893,21981,114.1171902,22.5388681,78646,114.1194936,22.5380076,312.024744998133
3847,27082893,78646,114.1194936,22.5380076,54539,114.120603,22.538786,143.020616709143
3848,27082898,89797,114.1050023,22.537517,46295,114.1121762,22.5380253,765.820687045883
3849,27082918,45196,114.24989,22.5753571,26834,114.256674,22.5797667,854.261021487734
3850,27082918,26834,114.256674,22.5797667,13175,114.2598626,22.5823075,432.112255762665
3851,27082918,13175,114.2598626,22.5823075,87281,114.264068,22.5868244,665.268114072825
3852,27082918,87281,114.264068,22.5868244,3145,114.2695446,22.5916525,800.37479949961
3853,27082919,1592,114.2695154,22.5917592,86736,114.2639453,22.5869433,807.185493267017
3854,27082919,86736,114.2639453,22.5869433,59161,114.2546713,22.5784188,1349.29012718027
3855,27082919,59161,114.2546713,22.5784188,48607,114.2499004,22.5756964,577.214763119179
4026,27164805,44770,114.039452,22.5636081,66599,114.0397133,22.5640301,161.942925749739
4060,27265108,13222,114.0145938,22.3638977,13565,114.0151097,22.3632967,85.1621544695258
4062,27317865,73453,113.2829662,23.1172006,44418,113.2824131,23.1144137,313.795623676005
4125,27384557,21793,113.2978241,23.1514366,17436,113.2963334,23.1518813,163.020899141619
4126,27384557,17436,113.2963334,23.1518813,22650,113.2933028,23.150827,344.541858857151
4127,27384557,22650,113.2933028,23.150827,79404,113.2915469,23.1495354,229.88220092321
4199,28070475,37179,114.014816,22.3631806,735,114.0133652,22.3641622,245.439215433519
4203,28071225,91924,114.2206849,22.3144822,72400,114.2199627,22.3147897,81.8312540209813
4249,28109364,90191,114.2607577,22.315428,87928,114.2594455,22.3162751,164.552967761753
4250,28104221,4218,114.265212,22.3117577,85974,114.263649,22.3134725,250.195647337522
4254,28868662,51582,114.2364006,22.3033994,77396,114.2363736,22.3032855,12.9158427915454
4270,28109347,61506,114.2582088,22.3157148,26078,114.2591398,22.3162478,218.303450331425
4271,28109353,40113,114.2581912,22.3141925,26078,114.2591398,22.3162478,283.12822318574
4272,28109408,71504,114.2424689,22.3174416,95588,114.2500219,22.3211436,882.091958205212
4273,28109426,27604,114.2620171,22.3179722,30399,114.2616207,22.3173108,83.8575613394014
4274,28109452,13942,114.259536,22.3163645,92421,114.2607209,22.3156926,142.967983441668
4275,28109454,64578,114.2579618,22.3174518,19044,114.2584926,22.3171194,65.9219600285244
4277,28109467,11942,114.2617376,22.3148118,67848,114.2609092,22.3152316,97.190385008142
4317,28110741,94489,114.1565329,22.2848085,46246,114.1550353,22.2860465,216.241582133221
4320,28112913,67882,114.2292772,22.3102708,36524,114.2290338,22.3104397,31.2851086521093
4321,28112913,36524,114.2290338,22.3104397,21351,114.228854,22.3105563,22.5813513118121
4322,28112913,21351,114.228854,22.3105563,54410,114.2286216,22.3107008,28.7997164522362
4379,28136223,71398,114.2666871,22.3095865,24661,114.2664894,22.309766,28.4611679545122
4380,28136223,24661,114.2664894,22.309766,45273,114.2655136,22.3115279,221.52555953069
4381,28136225,28610,114.2658867,22.3117965,19192,114.2668857,22.3094916,275.997823525239
4394,28240193,52073,113.9332948,22.5247014,42526,113.9302382,22.5250411,317.702700409181
4424,28275393,18866,114.1579885,22.2831984,22575,114.1590568,22.2825484,132.601251790821
4448,28379306,60930,114.182702,22.3055412,11951,114.1834628,22.3049893,99.3999965384723
4449,28379306,11951,114.1834628,22.3049893,60860,114.184239,22.3039289,143.068909877087
4450,28379306,60860,114.184239,22.3039289,58863,114.1843787,22.3025329,155.575337679464
4452,28379307,88502,114.1815955,22.2994168,34173,114.1841094,22.3019372,422.941877945187
4453,28379307,34173,114.1841094,22.3019372,13736,114.1841049,22.3021051,18.5980821024905
4454,28379307,13736,114.1841049,22.3021051,96340,114.1841028,22.3021811,8.41859373213957
4477,28399340,95136,116.1460776,23.0049866,82157,116.1495621,23.0059767,373.674420268669
4556,28807988,79086,114.2129549,22.4136904,36245,114.2127719,22.412172,169.272032654857
4557,28807991,9454,114.2073592,22.4047333,85995,114.2063551,22.4039317,136.295699706279
4558,28807994,3234,114.1944767,22.389888,76311,114.1987555,22.392744,548.960691284487
4589,28808119,31220,114.2353887,22.2808191,45385,114.2365006,22.2793284,200.954795338711
4590,28808120,42752,114.2342762,22.281987,44439,114.2300219,22.2802818,627.812554826738
4591,28808122,72649,114.23619,22.27951,42361,114.2353567,22.2806522,152.891399822158
4592,28808123,45385,114.2365006,22.2793284,95564,114.2373827,22.2769229,283.042443019224
4593,28808125,95564,114.2373827,22.2769229,37708,114.2393718,22.2723414,576.088528961405
4594,28808126,84463,114.23726,22.27685,51916,114.23637,22.27922,279.318347862786
4595,28808130,37708,114.2393718,22.2723414,78424,114.2381424,22.2689571,398.546002610502
4596,28808138,6827,114.2386624,22.2704881,97934,114.2389075,22.271332,96.8025177501566
4597,28808158,11894,114.238782,22.2705763,77983,114.2391571,22.2695779,122.868103999625
4598,28808160,5763,114.2395616,22.2691996,68051,114.239387,22.2693109,21.8112370046406
4599,28808160,68051,114.239387,22.2693109,5411,114.239095,22.2694653,34.6127635355114
4600,28808165,5411,114.239095,22.2694653,6827,114.2386624,22.2704881,128.424347054575
4601,28808168,77983,114.2391571,22.2695779,39988,114.2395558,22.2693694,47.1360910286495
4613,28808189,51542,114.23641,22.277152,84388,114.23638,22.27906,235.628092876073
4614,28808190,95225,114.2368367,22.2784386,51542,114.23641,22.277152,190.546043155786
4649,28808417,89799,114.2383318,22.2696294,9546,114.2372709,22.2694537,645.132813776423
4758,28845930,2739,114.21709,22.287352,85600,114.217271,22.28793,72.757731642711
4759,28845937,85600,114.217271,22.28793,80809,114.21675,22.28868,100.358978494432
4760,28868141,85600,114.217271,22.28793,55052,114.2169669,22.2883566,56.907669467143
4761,28868142,29020,114.21485,22.28984,69283,114.216599,22.289597,182.413551618613
4763,28868143,80809,114.21675,22.28868,60370,114.217458,22.2893637,164.038171605898
4764,28868144,69283,114.216599,22.289597,93483,114.21755,22.28817,245.1496629872
4765,28868158,60370,114.217458,22.2893637,40668,114.2207157,22.2883803,353.756106027569
4766,28868159,82310,114.2186408,22.2885176,62,114.2178623,22.2886587,81.7682389134158
4767,28868160,93483,114.21755,22.28817,64168,114.2174,22.28777,46.9297658026076
4768,28868161,64168,114.2174,22.28777,26583,114.21763,22.287352,56.7157425077259
4770,28868162,62,114.2178623,22.2886587,1922,114.2172617,22.2887225,62.3024751265601
